0,255263158;0,847826087;0,299465241;0,257731959;0,826086957;0,320689655;0,46835443;0,849056604;0,539432177;0,999999788;0,284552846;0,307692308;0,905848787
0,352631579;0,818181818;0,529411765;0,309278351;0,815217391;0,689655172;0,683544304;0,735849057;0,804416404;0,999999752;0,593495935;0,446886447;0,861626248
0,484210526;0,816205534;0,336898396;0;0,25;0,2;0,462025317;0,849056604;0,51104101;0,999999791;0,325203252;0,183150183;0,495720399
0,755263158;0,93083004;0,497326203;0,463917526;0,663043478;0,172413793;0,620253165;1;0,608832808;0,999999805;0,585365854;0,318681319;0,566333809
0,834210526;0,774703557;0,700534759;0,721649485;0,706521739;0,782758621;0,740506329;0,603773585;0,766561514;0,999999746;0,390243902;0,681318681;0,893009986
0,473684211;0,968379447;0,812834225;0,721649485;0,826086957;0,665517241;0,643459916;0,79245283;0,668769716;0,999999665;0,422764228;0,556776557;0,918687589
0,786842105;0,575098814;0,534759358;0,618556701;0,543478261;0,744827586;0,793248945;0,433962264;0,829652997;0,999999862;0,609756098;0,542124542;0,841654779
0,657894737;0,950592885;0,684491979;0,783505155;0,282608696;0,682758621;0,681434599;0,58490566;0,258675079;0,999999786;0,528455285;0,619047619;0,663338088
0,260526316;0,33201581;0,454545455;0,541237113;0,793478261;0,717241379;0,896624473;0,339622642;0,637223975;0,999999219;0,926829268;0,864468865;0,855920114
0,62631579;0,54743083;0,315508021;0,154639175;0,706521739;0,682758621;0,949367089;0,056603774;0,769716088;0,999999372;0,845528455;0,831501832;0,570613409
0,128947368;0,814229249;0,28342246;0,257731959;0,695652174;0,372413793;0,79535865;0,245283019;0,277602524;0,999998816;0,926829268;0,747252747;0,727532097
0,355263158;0,816205534;0,315508021;0,386597938;0,793478261;0,44137931;0,839662447;0,264150943;0,406940063;0,999998942;0,926829268;0,813186813;0,756062768
0,65;0,389328063;0,454545455;0,463917526;0,804347826;0,544827586;0,877637131;0,301886793;0,80126183;0,999999357;0,93495935;0,886446886;0,827389444
0,3;0,501976285;0,368983957;0,515463918;0,597826087;0,706896552;0,953586498;0,301886793;0,876971609;0,999999535;0,609756098;0,798534799;0,713266762
0,521052632;0,5;0,347593583;0,412371134;0,608695652;0,768965517;0,945147679;0,113207547;0,826498423;0,999999566;0,682926829;0,692307692;0,791726106
0,492105263;0,464426878;0,470588235;0,592783505;0,608695652;0,85862069;0,924050633;0,490566038;0,832807571;0,999999596;0,837398374;0,824175824;0,716833096
0,27631579;0,600790514;0,497326203;0,412371134;0,782608696;0,872413793;0,928270042;0,471698113;0,804416404;0,999999162;0,821138211;0,84981685;0,759629101
0,289473684;0,28458498;0,518716578;0,386597938;0,804347826;0,896551724;0,97257384;0,264150943;0,766561514;0,999999461;0,756097561;0,824175824;0,827389444
0,363157895;0,415019763;0,336898396;0,360824742;0,554347826;0,751724138;0,877637131;0,433962264;0,668769716;0,999999051;0,699186992;0,893772894;0,70256776
0,528947368;0,480237154;0,497326203;0,541237113;0,804347826;0,827586207;0,932489452;0,490566038;0,823343849;0,999999093;0,804878049;0,824175824;0,709700428
0,328947368;0,636363636;0,288770054;0,283505155;0,619565217;0,803448276;0,894514768;0,509433962;0,643533123;0,999999255;0,788617886;0,805860806;0,663338088
0,37631579;0,23715415;0,197860963;0,257731959;0,543478261;0,655172414;0,869198312;0,735849057;0,779179811;0,999999271;0,845528455;0,761904762;0,7489301
0,692105263;0,54743083;0,486631016;0,567010309;0,717391304;0,906896552;0,96835443;0,490566038;0,899053628;0,999999574;0,853658537;0,794871795;0,834522111
0,542105263;0,673913044;0,50802139;0,541237113;0,826086957;0,85862069;0,964135021;0,339622642;0,927444795;0;0,926829268;0,868131868;0,863052782
0,17631579;0,650197629;0,401069519;0,515463918;0,77173913;0,75862069;0,924050633;0,41509434;0,738170347;0,99999915;0,886178862;0,838827839;0,727532097
0,294736842;0,029644269;0,4171123;0,489690722;0,72826087;0,75862069;0,943037975;0,264150943;0,794952681;0,999999352;0,869918699;0,827838828;0,670470756
0,37631579;0,373517787;0,401069519;0,360824742;0,652173913;0,717241379;0,91350211;0,433962264;0,684542587;0,999999392;0,821138211;0,893772894;0,663338088
0,410526316;0,300395257;0,518716578;0,515463918;0,456521739;0,789655172;0,926160338;0,433962264;0,703470032;0,999999099;0,910569106;0,893772894;0,602710414
0,436842105;0,634387352;0,459893048;0,515463918;0,456521739;0,768965517;0,928270042;0,245283019;0,668769716;0,99999919;0,902439024;0,871794872;0,59914408
0,184210526;0,335968379;0,262032086;0,283505155;0,717391304;0,631034483;0,911392405;0,188679245;0,703470032;0,9999992;0,894308943;0,879120879;0,798858773
